"","Experiment","Condition","Item","Subj","Word","Region","Presentation","RT","QPCT","gramm","number"
"7065","KERNELS","d","13","4","left",6,17,337,100,"gram","pl"
"7066","KERNELS","d","13","4","unlocked",7,17,324,100,"gram","pl"
"7067","KERNELS","d","13","4","by",8,17,300,100,"gram","pl"
"7068","KERNELS","d","13","4","the",9,17,271,100,"gram","pl"
"7069","KERNELS","d","13","4","cleaning",10,17,329,100,"gram","pl"
"7070","KERNELS","d","13","4","service,",11,17,352,100,"gram","pl"
"7071","KERNELS","d","13","4","and",12,17,300,100,"gram","pl"
"7072","KERNELS","d","13","4","all",13,17,331,100,"gram","pl"
"7073","KERNELS","d","13","4","of",14,17,356,100,"gram","pl"
"7074","KERNELS","d","13","4","the",15,17,340,100,"gram","pl"
"7075","KERNELS","d","13","4","expensive",16,17,340,100,"gram","pl"
"7076","KERNELS","d","13","4","equipment",17,17,355,100,"gram","pl"
"7077","KERNELS","d","13","4","went",18,17,350,100,"gram","pl"
"7078","KERNELS","d","13","4","missing.",19,17,567,100,"gram","pl"
"7101","KERNELS","a","6","4","The",1,19,384,0,"gram","sg"
"7102","KERNELS","a","6","4","product",2,19,469,0,"gram","sg"
"7103","KERNELS","a","6","4","name",3,19,487,0,"gram","sg"
"7104","KERNELS","a","6","4","probably",4,19,401,0,"gram","sg"
"7105","KERNELS","a","6","4","was",5,19,356,0,"gram","sg"
"7106","KERNELS","a","6","4","tested",6,19,364,0,"gram","sg"
"7107","KERNELS","a","6","4","on",7,19,336,0,"gram","sg"
"7108","KERNELS","a","6","4","a",8,19,349,0,"gram","sg"
"7109","KERNELS","a","6","4","number",9,19,400,0,"gram","sg"
"7110","KERNELS","a","6","4","of",10,19,294,0,"gram","sg"
"7111","KERNELS","a","6","4","focus",11,19,369,0,"gram","sg"
"7112","KERNELS","a","6","4","groups",12,19,352,0,"gram","sg"
"7113","KERNELS","a","6","4","before",13,19,331,0,"gram","sg"
"7114","KERNELS","a","6","4","being",14,19,343,0,"gram","sg"
"7115","KERNELS","a","6","4","selected",15,19,366,0,"gram","sg"
"7116","KERNELS","a","6","4","by",16,19,412,0,"gram","sg"
"7117","KERNELS","a","6","4","the",17,19,519,0,"gram","sg"
"7118","KERNELS","a","6","4","prominent",18,19,439,0,"gram","sg"
"7119","KERNELS","a","6","4","advertising",19,19,405,0,"gram","sg"
"7120","KERNELS","a","6","4","firm.",20,19,646,0,"gram","sg"
"7179","KERNELS","c","20","4","The",1,23,408,0,"ungram","pl"
"7180","KERNELS","c","20","4","small",2,23,451,0,"ungram","pl"
"7181","KERNELS","c","20","4","bridges",3,23,408,0,"ungram","pl"
"7182","KERNELS","c","20","4","apparently",4,23,500,0,"ungram","pl"
"7183","KERNELS","c","20","4","was",5,23,1835,0,"ungram","pl"
"7184","KERNELS","c","20","4","about",6,23,670,0,"ungram","pl"
"7185","KERNELS","c","20","4","half",7,23,462,0,"ungram","pl"
"7186","KERNELS","c","20","4","an",8,23,764,0,"ungram","pl"
"7187","KERNELS","c","20","4","hour",9,23,1002,0,"ungram","pl"
"7188","KERNELS","c","20","4","off",10,23,453,0,"ungram","pl"
"7189","KERNELS","c","20","4","the",11,23,428,0,"ungram","pl"
"7190","KERNELS","c","20","4","main",12,23,634,0,"ungram","pl"
"7191","KERNELS","c","20","4","highway,",13,23,689,0,"ungram","pl"
"7192","KERNELS","c","20","4","but",14,23,548,0,"ungram","pl"
"7193","KERNELS","c","20","4","it",15,23,429,0,"ungram","pl"
"7194","KERNELS","c","20","4","was",16,23,509,0,"ungram","pl"
"7195","KERNELS","c","20","4","the",17,23,649,0,"ungram","pl"
"7196","KERNELS","c","20","4","only",18,23,826,0,"ungram","pl"
"7197","KERNELS","c","20","4","way",19,23,465,0,"ungram","pl"
"7198","KERNELS","c","20","4","to",20,23,413,0,"ungram","pl"
"7199","KERNELS","c","20","4","cross",21,23,364,0,"ungram","pl"
"7200","KERNELS","c","20","4","the",22,23,351,0,"ungram","pl"
"7201","KERNELS","c","20","4","river.",23,23,444,0,"ungram","pl"
"7222","KERNELS","a","22","4","The",1,25,724,100,"gram","sg"
"7223","KERNELS","a","22","4","winding",2,25,635,100,"gram","sg"
"7224","KERNELS","a","22","4","path",3,25,446,100,"gram","sg"
"7225","KERNELS","a","22","4","happily",4,25,456,100,"gram","sg"
"7226","KERNELS","a","22","4","was",5,25,1281,100,"gram","sg"
"7227","KERNELS","a","22","4","lined",6,25,729,100,"gram","sg"
"7228","KERNELS","a","22","4","with",7,25,409,100,"gram","sg"
"7229","KERNELS","a","22","4","lovely",8,25,667,100,"gram","sg"
"7230","KERNELS","a","22","4","trees",9,25,638,100,"gram","sg"
"7231","KERNELS","a","22","4","and",10,25,329,100,"gram","sg"
"7232","KERNELS","a","22","4","flowers,",11,25,316,100,"gram","sg"
"7233","KERNELS","a","22","4","which",12,25,319,100,"gram","sg"
"7234","KERNELS","a","22","4","were",13,25,299,100,"gram","sg"
"7235","KERNELS","a","22","4","cared",14,25,216,100,"gram","sg"
"7236","KERNELS","a","22","4","for",15,25,264,100,"gram","sg"
"7237","KERNELS","a","22","4","by",16,25,283,100,"gram","sg"
"7238","KERNELS","a","22","4","well-trained",17,25,372,100,"gram","sg"
"7239","KERNELS","a","22","4","gardeners.",18,25,471,100,"gram","sg"
"7399","KERNELS","c","12","4","The",1,34,379,100,"ungram","pl"
"7400","KERNELS","c","12","4","logical",2,34,409,100,"ungram","pl"
"7401","KERNELS","c","12","4","flaws",3,34,278,100,"ungram","pl"
"7402","KERNELS","c","12","4","usually",4,34,333,100,"ungram","pl"
"7403","KERNELS","c","12","4","was",5,34,294,100,"ungram","pl"
"7404","KERNELS","c","12","4","clear",6,34,661,100,"ungram","pl"
"7405","KERNELS","c","12","4","to",7,34,303,100,"ungram","pl"
"7406","KERNELS","c","12","4","everyone",8,34,364,100,"ungram","pl"
"7407","KERNELS","c","12","4","who",9,34,326,100,"ungram","pl"
"7408","KERNELS","c","12","4","heard",10,34,243,100,"ungram","pl"
"7409","KERNELS","c","12","4","the",11,34,260,100,"ungram","pl"
"7410","KERNELS","c","12","4","theory,",12,34,243,100,"ungram","pl"
"7411","KERNELS","c","12","4","but",13,34,255,100,"ungram","pl"
"7412","KERNELS","c","12","4","the",14,34,295,100,"ungram","pl"
"7413","KERNELS","c","12","4","younger",15,34,235,100,"ungram","pl"
"7414","KERNELS","c","12","4","students",16,34,288,100,"ungram","pl"
"7415","KERNELS","c","12","4","had",17,34,325,100,"ungram","pl"
"7416","KERNELS","c","12","4","a",18,34,392,100,"ungram","pl"
"7417","KERNELS","c","12","4","misguided",19,34,368,100,"ungram","pl"
"7418","KERNELS","c","12","4","faith",20,34,325,100,"ungram","pl"
"7419","KERNELS","c","12","4","in",21,34,328,100,"ungram","pl"
"7420","KERNELS","c","12","4","their",22,34,283,100,"ungram","pl"
