"","Experiment","Condition","Item","Subj","Word","Region","Presentation","RT","QPCT","gramm","match"
"157663","BOCK","c","1","35","The",1,161,1847,100,"ungram","match"
"157664","BOCK","c","1","35","slogan",2,161,256,100,"ungram","match"
"157665","BOCK","c","1","35","on",3,161,406,100,"ungram","match"
"157666","BOCK","c","1","35","the",4,161,309,100,"ungram","match"
"157667","BOCK","c","1","35","poster",5,161,1521,100,"ungram","match"
"157668","BOCK","c","1","35","unsurprisingly",6,161,407,100,"ungram","match"
"157669","BOCK","c","1","35","were",7,161,250,100,"ungram","match"
"157670","BOCK","c","1","35","designed",8,161,699,100,"ungram","match"
"157671","BOCK","c","1","35","to",9,161,253,100,"ungram","match"
"157672","BOCK","c","1","35","get",10,161,226,100,"ungram","match"
"157673","BOCK","c","1","35","attention.",11,161,337,100,"ungram","match"
"157730","BOCK","b","24","35","The",1,165,289,100,"gramm","mismatch"
"157731","BOCK","b","24","35","gate",2,165,238,100,"gramm","mismatch"
"157732","BOCK","b","24","35","to",3,165,265,100,"gramm","mismatch"
"157733","BOCK","b","24","35","the",4,165,246,100,"gramm","mismatch"
"157734","BOCK","b","24","35","pastures",5,165,216,100,"gramm","mismatch"
"157735","BOCK","b","24","35","evidently",6,165,277,100,"gramm","mismatch"
"157736","BOCK","b","24","35","was",7,165,494,100,"gramm","mismatch"
"157737","BOCK","b","24","35","falling",8,165,264,100,"gramm","mismatch"
"157738","BOCK","b","24","35","down",9,165,288,100,"gramm","mismatch"
"157739","BOCK","b","24","35","due",10,165,342,100,"gramm","mismatch"
"157740","BOCK","b","24","35","to",11,165,280,100,"gramm","mismatch"
"157741","BOCK","b","24","35","disrepair.",12,165,226,100,"gramm","mismatch"
"158570","BOCK","d","14","35","The",1,217,201,100,"ungram","mismatch"
"158571","BOCK","d","14","35","memo",2,217,219,100,"ungram","mismatch"
"158572","BOCK","d","14","35","from",3,217,401,100,"ungram","mismatch"
"158573","BOCK","d","14","35","the",4,217,245,100,"ungram","mismatch"
"158574","BOCK","d","14","35","supervisors",5,217,245,100,"ungram","mismatch"
"158575","BOCK","d","14","35","unfortunately",6,217,470,100,"ungram","mismatch"
"158576","BOCK","d","14","35","were",7,217,856,100,"ungram","mismatch"
"158577","BOCK","d","14","35","about",8,217,201,100,"ungram","mismatch"
"158578","BOCK","d","14","35","the",9,217,299,100,"ungram","mismatch"
"158579","BOCK","d","14","35","delinquent",10,217,220,100,"ungram","mismatch"
"158580","BOCK","d","14","35","tax",11,217,460,100,"ungram","mismatch"
"158581","BOCK","d","14","35","return.",12,217,681,100,"ungram","mismatch"
"158597","BOCK","d","10","35","The",1,219,855,100,"ungram","mismatch"
"158598","BOCK","d","10","35","advertisement",2,219,255,100,"ungram","mismatch"
"158599","BOCK","d","10","35","on",3,219,167,100,"ungram","mismatch"
"158600","BOCK","d","10","35","the",4,219,239,100,"ungram","mismatch"
"158601","BOCK","d","10","35","skyscrapers",5,219,189,100,"ungram","mismatch"
"158602","BOCK","d","10","35","typically",6,219,214,100,"ungram","mismatch"
"158603","BOCK","d","10","35","were",7,219,219,100,"ungram","mismatch"
"158604","BOCK","d","10","35","hard",8,219,252,100,"ungram","mismatch"
"158605","BOCK","d","10","35","to",9,219,282,100,"ungram","mismatch"
"158606","BOCK","d","10","35","read",10,219,333,100,"ungram","mismatch"
"158607","BOCK","d","10","35","except",11,219,250,100,"ungram","mismatch"
"158608","BOCK","d","10","35","from",12,219,228,100,"ungram","mismatch"
"158609","BOCK","d","10","35","a",13,219,177,100,"ungram","mismatch"
"158610","BOCK","d","10","35","long",14,219,189,100,"ungram","mismatch"
"158611","BOCK","d","10","35","distance",15,219,261,100,"ungram","mismatch"
"158612","BOCK","d","10","35","away.",16,219,179,100,"ungram","mismatch"
"158790","BOCK","b","4","35","The",1,231,326,0,"gramm","mismatch"
"158791","BOCK","b","4","35","label",2,231,290,0,"gramm","mismatch"
"158792","BOCK","b","4","35","on",3,231,260,0,"gramm","mismatch"
"158793","BOCK","b","4","35","the",4,231,201,0,"gramm","mismatch"
"158794","BOCK","b","4","35","containers",5,231,198,0,"gramm","mismatch"
"158795","BOCK","b","4","35","probably",6,231,672,0,"gramm","mismatch"
"158796","BOCK","b","4","35","was",7,231,406,0,"gramm","mismatch"
"158797","BOCK","b","4","35","a",8,231,383,0,"gramm","mismatch"
"158798","BOCK","b","4","35","warning",9,231,244,0,"gramm","mismatch"
"158799","BOCK","b","4","35","about",10,231,228,0,"gramm","mismatch"
"158800","BOCK","b","4","35","the",11,231,750,0,"gramm","mismatch"
"158801","BOCK","b","4","35","hazardous",12,231,445,0,"gramm","mismatch"
"158802","BOCK","b","4","35","chemicals",13,231,332,0,"gramm","mismatch"
"158803","BOCK","b","4","35","inside.",14,231,285,0,"gramm","mismatch"
"159036","BOCK","c","13","35","The",1,246,234,100,"ungram","match"
"159037","BOCK","c","13","35","door",2,246,204,100,"ungram","match"
"159038","BOCK","c","13","35","to",3,246,198,100,"ungram","match"
"159039","BOCK","c","13","35","the",4,246,193,100,"ungram","match"
"159040","BOCK","c","13","35","laboratory",5,246,187,100,"ungram","match"
"159041","BOCK","c","13","35","accidentally",6,246,200,100,"ungram","match"
"159042","BOCK","c","13","35","were",7,246,192,100,"ungram","match"
"159043","BOCK","c","13","35","left",8,246,201,100,"ungram","match"
"159044","BOCK","c","13","35","unlocked",9,246,195,100,"ungram","match"
"159045","BOCK","c","13","35","accidentally",10,246,195,100,"ungram","match"
"159046","BOCK","c","13","35","by",11,246,198,100,"ungram","match"
"159047","BOCK","c","13","35","the",12,246,209,100,"ungram","match"
"159048","BOCK","c","13","35","cleaning",13,246,193,100,"ungram","match"
"159049","BOCK","c","13","35","service.",14,246,330,100,"ungram","match"
"159315","BOCK","a","7","35","The",1,262,210,100,"gramm","match"
"159316","BOCK","a","7","35","crime",2,262,204,100,"gramm","match"
"159317","BOCK","a","7","35","in",3,262,196,100,"gramm","match"
"159318","BOCK","a","7","35","the",4,262,183,100,"gramm","match"
"159319","BOCK","a","7","35","suburb",5,262,217,100,"gramm","match"
"159320","BOCK","a","7","35","doubtlessly",6,262,139,100,"gramm","match"
"159321","BOCK","a","7","35","was",7,262,393,100,"gramm","match"
"159322","BOCK","a","7","35","a",8,262,245,100,"gramm","match"
"159323","BOCK","a","7","35","reflection",9,262,234,100,"gramm","match"
"159324","BOCK","a","7","35","of",10,262,236,100,"gramm","match"
"159325","BOCK","a","7","35","the",11,262,204,100,"gramm","match"
"159326","BOCK","a","7","35","violence",12,262,209,100,"gramm","match"
"159327","BOCK","a","7","35","in",13,262,237,100,"gramm","match"
"159328","BOCK","a","7","35","today's",14,262,226,100,"gramm","match"
"159329","BOCK","a","7","35","society.",15,262,212,100,"gramm","match"
"159771","BOCK","d","17","36","The",1,10,285,100,"ungram","mismatch"
"159772","BOCK","d","17","36","letter",2,10,249,100,"ungram","mismatch"
"159773","BOCK","d","17","36","from",3,10,269,100,"ungram","mismatch"
"159774","BOCK","d","17","36","the",4,10,239,100,"ungram","mismatch"
"159775","BOCK","d","17","36","investigators",5,10,288,100,"ungram","mismatch"
"159776","BOCK","d","17","36","allegedly",6,10,290,100,"ungram","mismatch"
"159777","BOCK","d","17","36","were",7,10,291,100,"ungram","mismatch"
"159778","BOCK","d","17","36","received",8,10,282,100,"ungram","mismatch"
"159779","BOCK","d","17","36","in",9,10,306,100,"ungram","mismatch"
"159780","BOCK","d","17","36","San",10,10,334,100,"ungram","mismatch"
"159781","BOCK","d","17","36","Francisco",11,10,331,100,"ungram","mismatch"
"159782","BOCK","d","17","36","in",12,10,622,100,"ungram","mismatch"
"159783","BOCK","d","17","36","late",13,10,320,100,"ungram","mismatch"
"159784","BOCK","d","17","36","March.",14,10,463,100,"ungram","mismatch"
"159802","BOCK","c","12","36","The",1,12,231,100,"ungram","match"
"159803","BOCK","c","12","36","flaw",2,12,242,100,"ungram","match"
"159804","BOCK","c","12","36","in",3,12,248,100,"ungram","match"
"159805","BOCK","c","12","36","the",4,12,274,100,"ungram","match"
"159806","BOCK","c","12","36","argument",5,12,277,100,"ungram","match"
"159807","BOCK","c","12","36","usually",6,12,320,100,"ungram","match"
"159808","BOCK","c","12","36","were",7,12,277,100,"ungram","match"
"159809","BOCK","c","12","36","clear",8,12,353,100,"ungram","match"
"159810","BOCK","c","12","36","to",9,12,337,100,"ungram","match"
"159811","BOCK","c","12","36","everyone",10,12,256,100,"ungram","match"
"159812","BOCK","c","12","36","in",11,12,291,100,"ungram","match"
"159813","BOCK","c","12","36","the",12,12,299,100,"ungram","match"
"159814","BOCK","c","12","36","lecture",13,12,266,100,"ungram","match"
"159815","BOCK","c","12","36","hall",14,12,269,100,"ungram","match"
"159816","BOCK","c","12","36","after",15,12,278,100,"ungram","match"
"159817","BOCK","c","12","36","just",16,12,283,100,"ungram","match"
"159818","BOCK","c","12","36","five",17,12,331,100,"ungram","match"
"159819","BOCK","c","12","36","minutes.",18,12,472,100,"ungram","match"
"159865","BOCK","a","10","36","The",1,16,291,0,"gramm","match"
"159866","BOCK","a","10","36","advertisement",2,16,320,0,"gramm","match"
"159867","BOCK","a","10","36","on",3,16,323,0,"gramm","match"
"159868","BOCK","a","10","36","the",4,16,377,0,"gramm","match"
"159869","BOCK","a","10","36","skyscraper",5,16,356,0,"gramm","match"
"159870","BOCK","a","10","36","typically",6,16,352,0,"gramm","match"
"159871","BOCK","a","10","36","was",7,16,325,0,"gramm","match"
"159872","BOCK","a","10","36","hard",8,16,307,0,"gramm","match"
"159873","BOCK","a","10","36","to",9,16,310,0,"gramm","match"
"159874","BOCK","a","10","36","read",10,16,353,0,"gramm","match"
"159875","BOCK","a","10","36","except",11,16,412,0,"gramm","match"
"159876","BOCK","a","10","36","from",12,16,323,0,"gramm","match"
"159877","BOCK","a","10","36","a",13,16,323,0,"gramm","match"
"159878","BOCK","a","10","36","long",14,16,332,0,"gramm","match"
"159879","BOCK","a","10","36","distance",15,16,293,0,"gramm","match"
"159880","BOCK","a","10","36","away.",16,16,464,0,"gramm","match"
"160506","BOCK","c","20","36","The",1,54,251,100,"ungram","match"
"160507","BOCK","c","20","36","bridge",2,54,209,100,"ungram","match"
"160508","BOCK","c","20","36","to",3,54,221,100,"ungram","match"
"160509","BOCK","c","20","36","the",4,54,204,100,"ungram","match"
"160510","BOCK","c","20","36","island",5,54,196,100,"ungram","match"
"160511","BOCK","c","20","36","apparently",6,54,228,100,"ungram","match"
"160512","BOCK","c","20","36","were",7,54,198,100,"ungram","match"
"160513","BOCK","c","20","36","about",8,54,248,100,"ungram","match"
"160514","BOCK","c","20","36","ten",9,54,574,100,"ungram","match"
"160515","BOCK","c","20","36","miles",10,54,256,100,"ungram","match"
"160516","BOCK","c","20","36","off",11,54,214,100,"ungram","match"
"160517","BOCK","c","20","36","the",12,54,340,100,"ungram","match"
"160518","BOCK","c","20","36","main",13,54,283,100,"ungram","match"
"160519","BOCK","c","20","36","highway.",14,54,223,100,"ungram","match"
"160728","BOCK","d","5","36","The",1,68,231,100,"ungram","mismatch"
"160729","BOCK","d","5","36","problem",2,68,193,100,"ungram","mismatch"
"160730","BOCK","d","5","36","in",3,68,232,100,"ungram","mismatch"
"160731","BOCK","d","5","36","the",4,68,218,100,"ungram","mismatch"
"160732","BOCK","d","5","36","stores",5,68,231,100,"ungram","mismatch"
"160733","BOCK","d","5","36","ultimately",6,68,274,100,"ungram","mismatch"
"160734","BOCK","d","5","36","were",7,68,215,100,"ungram","mismatch"
"160735","BOCK","d","5","36","solved",8,68,218,100,"ungram","mismatch"
"160736","BOCK","d","5","36","by",9,68,215,100,"ungram","mismatch"
"160737","BOCK","d","5","36","firing",10,68,201,100,"ungram","mismatch"
"160738","BOCK","d","5","36","the",11,68,242,100,"ungram","mismatch"
"160739","BOCK","d","5","36","custodian.",12,68,353,100,"ungram","mismatch"
"160835","BOCK","b","3","36","The",1,75,234,100,"gramm","mismatch"
"160836","BOCK","b","3","36","mistake",2,75,191,100,"gramm","mismatch"
"160837","BOCK","b","3","36","in",3,75,247,100,"gramm","mismatch"
"160838","BOCK","b","3","36","the",4,75,309,100,"gramm","mismatch"
"160839","BOCK","b","3","36","programs",5,75,237,100,"gramm","mismatch"
"160840","BOCK","b","3","36","certainly",6,75,233,100,"gramm","mismatch"
"160841","BOCK","b","3","36","was",7,75,229,100,"gramm","mismatch"
"160842","BOCK","b","3","36","disastrous",8,75,258,100,"gramm","mismatch"
"160843","BOCK","b","3","36","for",9,75,234,100,"gramm","mismatch"
"160844","BOCK","b","3","36","the",10,75,291,100,"gramm","mismatch"
"160845","BOCK","b","3","36","small",11,75,283,100,"gramm","mismatch"
"160846","BOCK","b","3","36","software",12,75,280,100,"gramm","mismatch"
"160847","BOCK","b","3","36","company.",13,75,559,100,"gramm","mismatch"
"160906","BOCK","c","8","36","The",1,80,229,100,"ungram","match"
"160907","BOCK","c","8","36","defect",2,80,193,100,"ungram","match"
"160908","BOCK","c","8","36","in",3,80,226,100,"ungram","match"
"160909","BOCK","c","8","36","the",4,80,740,100,"ungram","match"
"160910","BOCK","c","8","36","appliance",5,80,234,100,"ungram","match"
"160911","BOCK","c","8","36","likely",6,80,236,100,"ungram","match"
"160912","BOCK","c","8","36","were",7,80,294,100,"ungram","match"
"160913","BOCK","c","8","36","unknown",8,80,264,100,"ungram","match"
"160914","BOCK","c","8","36","to",9,80,253,100,"ungram","match"
"160915","BOCK","c","8","36","consumers",10,80,253,100,"ungram","match"
"160916","BOCK","c","8","36","and",11,80,212,100,"ungram","match"
"160917","BOCK","c","8","36","government",12,80,228,100,"ungram","match"
"160918","BOCK","c","8","36","regulators.",13,80,376,100,"ungram","match"
"161117","BOCK","a","22","36","The",1,93,224,100,"gramm","match"
"161118","BOCK","a","22","36","path",2,93,229,100,"gramm","match"
"161119","BOCK","a","22","36","to",3,93,259,100,"gramm","match"
"161120","BOCK","a","22","36","the",4,93,231,100,"gramm","match"
"161121","BOCK","a","22","36","monument",5,93,217,100,"gramm","match"
"161122","BOCK","a","22","36","happily",6,93,228,100,"gramm","match"
"161123","BOCK","a","22","36","was",7,93,239,100,"gramm","match"
"161124","BOCK","a","22","36","lined",8,93,236,100,"gramm","match"
"161125","BOCK","a","22","36","with",9,93,226,100,"gramm","match"
"161126","BOCK","a","22","36","lovely",10,93,231,100,"gramm","match"
"161127","BOCK","a","22","36","trees",11,93,199,100,"gramm","match"
"161128","BOCK","a","22","36","and",12,93,239,100,"gramm","match"
"161129","BOCK","a","22","36","flowers.",13,93,288,100,"gramm","match"
"161167","BOCK","d","21","36","The",1,97,248,100,"ungram","mismatch"
"161168","BOCK","d","21","36","gift",2,97,217,100,"ungram","mismatch"
"161169","BOCK","d","21","36","from",3,97,245,100,"ungram","mismatch"
"161170","BOCK","d","21","36","the",4,97,193,100,"ungram","mismatch"
"161171","BOCK","d","21","36","visitors",5,97,355,100,"ungram","mismatch"
"161172","BOCK","d","21","36","apparently",6,97,326,100,"ungram","mismatch"
"161173","BOCK","d","21","36","were",7,97,293,100,"ungram","mismatch"
"161174","BOCK","d","21","36","a",8,97,239,100,"ungram","mismatch"
"161175","BOCK","d","21","36","beautiful",9,97,223,100,"ungram","mismatch"
"161176","BOCK","d","21","36","clock",10,97,263,100,"ungram","mismatch"
"161177","BOCK","d","21","36","from",11,97,315,100,"ungram","mismatch"
"161178","BOCK","d","21","36","Germany.",12,97,302,100,"ungram","mismatch"
"161426","BOCK","a","6","36","The",1,113,237,100,"gramm","match"
"161427","BOCK","a","6","36","name",2,113,255,100,"gramm","match"
"161428","BOCK","a","6","36","on",3,113,261,100,"gramm","match"
"161429","BOCK","a","6","36","the",4,113,296,100,"gramm","match"
"161430","BOCK","a","6","36","billboard",5,113,331,100,"gramm","match"
"161431","BOCK","a","6","36","probably",6,113,366,100,"gramm","match"
"161432","BOCK","a","6","36","was",7,113,302,100,"gramm","match"
"161433","BOCK","a","6","36","of",8,113,248,100,"gramm","match"
"161434","BOCK","a","6","36","a",9,113,223,100,"gramm","match"
"161435","BOCK","a","6","36","prominent",10,113,256,100,"gramm","match"
"161436","BOCK","a","6","36","local",11,113,247,100,"gramm","match"
"161437","BOCK","a","6","36","businessman.",12,113,199,100,"gramm","match"
"161509","BOCK","d","9","36","The",1,118,209,100,"ungram","mismatch"
"161510","BOCK","d","9","36","citation",2,118,192,100,"ungram","mismatch"
"161511","BOCK","d","9","36","on",3,118,208,100,"ungram","mismatch"
"161512","BOCK","d","9","36","the",4,118,250,100,"ungram","mismatch"
"161513","BOCK","d","9","36","notecards",5,118,230,100,"ungram","mismatch"
"161514","BOCK","d","9","36","unfortunately",6,118,260,100,"ungram","mismatch"
"161515","BOCK","d","9","36","were",7,118,208,100,"ungram","mismatch"
"161516","BOCK","d","9","36","quite",8,118,217,100,"ungram","mismatch"
"161517","BOCK","d","9","36","difficult",9,118,217,100,"ungram","mismatch"
"161518","BOCK","d","9","36","to",10,118,220,100,"ungram","mismatch"
"161519","BOCK","d","9","36","track",11,118,236,100,"ungram","mismatch"
"161520","BOCK","d","9","36","down",12,118,241,100,"ungram","mismatch"
"161521","BOCK","d","9","36","using",13,118,247,100,"ungram","mismatch"
"161522","BOCK","d","9","36","the",14,118,228,100,"ungram","mismatch"
"161523","BOCK","d","9","36","library's",15,118,255,100,"ungram","mismatch"
"161524","BOCK","d","9","36","limited",16,118,222,100,"ungram","mismatch"
"161525","BOCK","d","9","36","resources.",17,118,354,100,"ungram","mismatch"
"161548","BOCK","d","13","36","The",1,120,416,100,"ungram","mismatch"
"161549","BOCK","d","13","36","door",2,120,195,100,"ungram","mismatch"
"161550","BOCK","d","13","36","to",3,120,187,100,"ungram","mismatch"
"161551","BOCK","d","13","36","the",4,120,190,100,"ungram","mismatch"
"161552","BOCK","d","13","36","laboratories",5,120,205,100,"ungram","mismatch"
